ИНН,Короткое название,Статус,Система налогообложения,Дата последней отчетности
6670342321,"ООО ""ВЭБМАСТЕР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
6670501620,"ООО ""АСУР ТЕХНОЛОДЖИС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
6686061750,"ООО ""РАДУГА""","Юридическое лицо ликвидировано 20 июня 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2023.0
6672235597,"АО ""ТЭП-ХОЛДИНГ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6670181410,"ООО ""ЭЛЬ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
6686084605,"ООО ""РОСТЭК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6686028520,"ООО ""СЭМК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6686109306,"ООО ""МЕТАЛЛИКА-613""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
6671012647,"ООО ""КРАСНОТУРЬИНСКИЙ АБЗ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6671057599,"ООО ""ФАУНДРИ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6671035475,"ООО ""ЭКО КОНСАЛТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
6671045515,"ООО ""ГК ПЛАНЕТА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
6658452416,"ООО ""ТРАНС АЛЬЯНС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
6671375506,"ООО ""ААА""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
6658557666,"ООО ""КК ПРОГРЕСС""","Юридическое лицо ликвидировано 11 июня 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,
6685157138,"ООО ""ФАСАДНАЯ КОМПАНИЯ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
6671053570,"ООО ""ПЕРВАЯ ПОМОЩЬ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
6671414360,"ООО ""РСУ - 7""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
6671387734,"ООО ""КАРАВАН""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
5908028017,"ООО ""РЕГИОНТОРГ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2014.0
6679106921,"ООО ""КОМПЛЕКТСТРОЙ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
6679054751,"ДНП ""ЧИСТЫЕ ПРУДЫ""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
6674237543,"ООО ""КАПИТАЛ МК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
6674305610,"ООО ""ТРАССА Е 96""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6674320488,"ООО ""ГЛАЗЕКС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
6681013061,"ООО ""ЮИН РЕМОНТ-СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
6623028326,"ООО ""УК ""ХИМЭНЕРГО""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
6623137117,"ООО ""777""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
6623112095,"ООО ""ПРОФИЛЬ-НТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6714050022,"ООО ""МСК""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6732151930,"АО ""НАТИС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
