number,summa,creditor_inn,debtor_inn,group_summa
165305/24/98082-ИП,3008.38,7705522231,1436057000,1301860055.220002
165304/24/98082-ИП,561.92,7705522231,1436057000,1301860055.220002
165303/24/98082-ИП,1087.07,7705522231,1436057000,1301860055.220002
170123/24/98082-ИП,323909.36,7705522231,1436057000,1301860055.220002
165302/24/98082-ИП,894.86,7705522231,1436057000,1301860055.220002
165301/24/98082-ИП,919.06,7705522231,1436057000,1301860055.220002
165300/24/98082-ИП,5899.79,7705522231,1436057000,1301860055.220002
165299/24/98082-ИП,1568.31,7705522231,1436057000,1301860055.220002
165298/24/98082-ИП,637.63,7705522231,1436057000,1301860055.220002
165297/24/98082-ИП,1259.23,7705522231,1436057000,1301860055.220002
165296/24/98082-ИП,623.22,7705522231,1436057000,1301860055.220002
165295/24/98082-ИП,3917.39,7705522231,1436057000,1301860055.220002
170128/24/98082-ИП,516678.61,7705522231,1436057000,1301860055.220002
169546/24/98082-ИП,12130.35,7705522231,1436057000,1301860055.220002
169547/24/98082-ИП,193283.71,7705522231,1436057000,1301860055.220002
169548/24/98082-ИП,11883.08,7705522231,1436057000,1301860055.220002
169549/24/98082-ИП,8501.73,7705522231,1436057000,1301860055.220002
169550/24/98082-ИП,654.13,7705522231,1436057000,1301860055.220002
169565/24/98082-ИП,920.82,7705522231,1436057000,1301860055.220002
169636/24/98082-ИП,8013.97,7705522231,1436057000,1301860055.220002
169637/24/98082-ИП,849.73,7705522231,1436057000,1301860055.220002
169639/24/98082-ИП,857.39,7705522231,1436057000,1301860055.220002
169640/24/98082-ИП,8442.97,7705522231,1436057000,1301860055.220002
169641/24/98082-ИП,1334.78,7705522231,1436057000,1301860055.220002
169642/24/98082-ИП,3202.26,7705522231,1436057000,1301860055.220002
169643/24/98082-ИП,57716.89,7705522231,1436057000,1301860055.220002
169644/24/98082-ИП,1772.67,7705522231,1436057000,1301860055.220002
169647/24/98082-ИП,35432.26,7705522231,1436057000,1301860055.220002
169650/24/98082-ИП,9247.2,7705522231,1436057000,1301860055.220002
169651/24/98082-ИП,11853.41,7705522231,1436057000,1301860055.220002
169652/24/98082-ИП,98791.64,7705522231,1436057000,1301860055.220002
169653/24/98082-ИП,47467.27,7705522231,1436057000,1301860055.220002
169655/24/98082-ИП,177097.39,7705522231,1436057000,1301860055.220002
169656/24/98082-ИП,76053.64,7705522231,1436057000,1301860055.220002
169657/24/98082-ИП,38902.88,7705522231,1436057000,1301860055.220002
169658/24/98082-ИП,630784.13,7705522231,1436057000,1301860055.220002
169660/24/98082-ИП,12285.73,7705522231,1436057000,1301860055.220002
169661/24/98082-ИП,133768.75,7705522231,1436057000,1301860055.220002
169663/24/98082-ИП,104638.06,7705522231,1436057000,1301860055.220002
169664/24/98082-ИП,30686.62,7705522231,1436057000,1301860055.220002
169665/24/98082-ИП,6784.46,7705522231,1436057000,1301860055.220002
169666/24/98082-ИП,56829.34,7705522231,1436057000,1301860055.220002
169677/24/98082-ИП,6016.76,7705522231,1436057000,1301860055.220002
169679/24/98082-ИП,747.68,7705522231,1436057000,1301860055.220002
169681/24/98082-ИП,12603.88,7705522231,1436057000,1301860055.220002
169682/24/98082-ИП,6563.43,7705522231,1436057000,1301860055.220002
169683/24/98082-ИП,3009.02,7705522231,1436057000,1301860055.220002
169684/24/98082-ИП,13225.9,7705522231,1436057000,1301860055.220002
169685/24/98082-ИП,23268.19,7705522231,1436057000,1301860055.220002
169686/24/98082-ИП,33634.19,7705522231,1436057000,1301860055.220002
169687/24/98082-ИП,50326.57,7705522231,1436057000,1301860055.220002
169688/24/98082-ИП,522.87,7705522231,1436057000,1301860055.220002
169689/24/98082-ИП,68171.74,7705522231,1436057000,1301860055.220002
169690/24/98082-ИП,17478.47,7705522231,1436057000,1301860055.220002
169692/24/98082-ИП,12355.6,7705522231,1436057000,1301860055.220002
169694/24/98082-ИП,1289.24,7705522231,1436057000,1301860055.220002
169697/24/98082-ИП,19320.12,7705522231,1436057000,1301860055.220002
169698/24/98082-ИП,16927.64,7705522231,1436057000,1301860055.220002
169699/24/98082-ИП,7739.41,7705522231,1436057000,1301860055.220002
169700/24/98082-ИП,3063.07,7705522231,1436057000,1301860055.220002
169701/24/98082-ИП,17625.6,7705522231,1436057000,1301860055.220002
169702/24/98082-ИП,2508.94,7705522231,1436057000,1301860055.220002
169703/24/98082-ИП,3922.02,7705522231,1436057000,1301860055.220002
169704/24/98082-ИП,16933.39,7705522231,1436057000,1301860055.220002
169705/24/98082-ИП,2867.99,7705522231,1436057000,1301860055.220002
169706/24/98082-ИП,1125.43,7705522231,1436057000,1301860055.220002
169707/24/98082-ИП,8747.62,7705522231,1436057000,1301860055.220002
169708/24/98082-ИП,39165.2,7705522231,1436057000,1301860055.220002
169709/24/98082-ИП,1837.97,7705522231,1436057000,1301860055.220002
169710/24/98082-ИП,126905.45,7705522231,1436057000,1301860055.220002
169711/24/98082-ИП,69829.57,7705522231,1436057000,1301860055.220002
169712/24/98082-ИП,36187.19,7705522231,1436057000,1301860055.220002
169713/24/98082-ИП,13373.35,7705522231,1436057000,1301860055.220002
169714/24/98082-ИП,23939.42,7705522231,1436057000,1301860055.220002
169716/24/98082-ИП,757.83,7705522231,1436057000,1301860055.220002
169718/24/98082-ИП,7930.02,7705522231,1436057000,1301860055.220002
169721/24/98082-ИП,12447.87,7705522231,1436057000,1301860055.220002
169724/24/98082-ИП,34531.99,7705522231,1436057000,1301860055.220002
169726/24/98082-ИП,156100.37,7705522231,1436057000,1301860055.220002
169728/24/98082-ИП,111898.69,7705522231,1436057000,1301860055.220002
169731/24/98082-ИП,3706.56,7705522231,1436057000,1301860055.220002
169733/24/98082-ИП,90553.75,7705522231,1436057000,1301860055.220002
169735/24/98082-ИП,90590.68,7705522231,1436057000,1301860055.220002
169736/24/98082-ИП,176206.31,7705522231,1436057000,1301860055.220002
169738/24/98082-ИП,39692.82,7705522231,1436057000,1301860055.220002
169741/24/98082-ИП,319798.85,7705522231,1436057000,1301860055.220002
169743/24/98082-ИП,47931.4,7705522231,1436057000,1301860055.220002
169746/24/98082-ИП,2125.09,7705522231,1436057000,1301860055.220002
169749/24/98082-ИП,757.6,7705522231,1436057000,1301860055.220002
169751/24/98082-ИП,1865.73,7705522231,1436057000,1301860055.220002
169755/24/98082-ИП,541.69,7705522231,1436057000,1301860055.220002
169757/24/98082-ИП,1823.4,7705522231,1436057000,1301860055.220002
169760/24/98082-ИП,2453.73,7705522231,1436057000,1301860055.220002
169762/24/98082-ИП,100610.23,7705522231,1436057000,1301860055.220002
169765/24/98082-ИП,942.77,7705522231,1436057000,1301860055.220002
169767/24/98082-ИП,3922.77,7705522231,1436057000,1301860055.220002
169770/24/98082-ИП,701.48,7705522231,1436057000,1301860055.220002
169772/24/98082-ИП,1709.37,7705522231,1436057000,1301860055.220002
169774/24/98082-ИП,939.43,7705522231,1436057000,1301860055.220002
169776/24/98082-ИП,1491.42,7705522231,1436057000,1301860055.220002
169778/24/98082-ИП,15525.22,7705522231,1436057000,1301860055.220002
169779/24/98082-ИП,21135.87,7705522231,1436057000,1301860055.220002
169780/24/98082-ИП,6278.16,7705522231,1436057000,1301860055.220002
169783/24/98082-ИП,935.97,7705522231,1436057000,1301860055.220002
169785/24/98082-ИП,1201.59,7705522231,1436057000,1301860055.220002
169786/24/98082-ИП,1120.49,7705522231,1436057000,1301860055.220002
169789/24/98082-ИП,1857.42,7705522231,1436057000,1301860055.220002
169791/24/98082-ИП,872.77,7705522231,1436057000,1301860055.220002
169793/24/98082-ИП,3210.81,7705522231,1436057000,1301860055.220002
169795/24/98082-ИП,575.96,7705522231,1436057000,1301860055.220002
169798/24/98082-ИП,30300.82,7705522231,1436057000,1301860055.220002
169800/24/98082-ИП,2048.81,7705522231,1436057000,1301860055.220002
169801/24/98082-ИП,10604.04,7705522231,1436057000,1301860055.220002
169802/24/98082-ИП,12820.04,7705522231,1436057000,1301860055.220002
169804/24/98082-ИП,8481.66,7705522231,1436057000,1301860055.220002
169807/24/98082-ИП,3671.27,7705522231,1436057000,1301860055.220002
169809/24/98082-ИП,1014.59,7705522231,1436057000,1301860055.220002
169811/24/98082-ИП,2546.18,7705522231,1436057000,1301860055.220002
169813/24/98082-ИП,7582.05,7705522231,1436057000,1301860055.220002
169815/24/98082-ИП,914.6,7705522231,1436057000,1301860055.220002
169817/24/98082-ИП,578.02,7705522231,1436057000,1301860055.220002
169819/24/98082-ИП,5708.97,7705522231,1436057000,1301860055.220002
169824/24/98082-ИП,7564.92,7705522231,1436057000,1301860055.220002
169825/24/98082-ИП,2480.41,7705522231,1436057000,1301860055.220002
169826/24/98082-ИП,1229.39,7705522231,1436057000,1301860055.220002
169828/24/98082-ИП,32143.56,7705522231,1436057000,1301860055.220002
169829/24/98082-ИП,4909.31,7705522231,1436057000,1301860055.220002
169831/24/98082-ИП,37455.13,7705522231,1436057000,1301860055.220002
169835/24/98082-ИП,4194.79,7705522231,1436057000,1301860055.220002
169847/24/98082-ИП,14061.06,7705522231,1436057000,1301860055.220002
169883/24/98082-ИП,17838.9,7705522231,1436057000,1301860055.220002
169961/24/98082-ИП,1828.19,7705522231,1436057000,1301860055.220002
170090/24/98082-ИП,19659.31,7705522231,1436057000,1301860055.220002
158274/24/98082-ИП,563154.51,7705522231,1436057000,1301860055.220002
158240/24/98082-ИП,12031.6,7705522231,1436057000,1301860055.220002
158241/24/98082-ИП,9770.46,7705522231,1436057000,1301860055.220002
158242/24/98082-ИП,4392.45,7705522231,1436057000,1301860055.220002
158243/24/98082-ИП,23967.77,7705522231,1436057000,1301860055.220002
158271/24/98082-ИП,20480.89,7705522231,1436057000,1301860055.220002
158272/24/98082-ИП,22477.25,7705522231,1436057000,1301860055.220002
158273/24/98082-ИП,240198.81,7705522231,1436057000,1301860055.220002
158275/24/98082-ИП,41353.99,7705522231,1436057000,1301860055.220002
158276/24/98082-ИП,4667.93,7705522231,1436057000,1301860055.220002
158277/24/98082-ИП,40811.95,7705522231,1436057000,1301860055.220002
158278/24/98082-ИП,1084.44,7705522231,1436057000,1301860055.220002
158279/24/98082-ИП,1012.19,7705522231,1436057000,1301860055.220002
158280/24/98082-ИП,24169.13,7705522231,1436057000,1301860055.220002
158281/24/98082-ИП,31797.66,7705522231,1436057000,1301860055.220002
158282/24/98082-ИП,7884.82,7705522231,1436057000,1301860055.220002
158283/24/98082-ИП,10890.65,7705522231,1436057000,1301860055.220002
158284/24/98082-ИП,19630.22,7705522231,1436057000,1301860055.220002
158285/24/98082-ИП,4472.89,7705522231,1436057000,1301860055.220002
158286/24/98082-ИП,3573.11,7705522231,1436057000,1301860055.220002
158287/24/98082-ИП,1771.78,7705522231,1436057000,1301860055.220002
158288/24/98082-ИП,3585.8,7705522231,1436057000,1301860055.220002
158289/24/98082-ИП,3708.48,7705522231,1436057000,1301860055.220002
158290/24/98082-ИП,71928.85,7705522231,1436057000,1301860055.220002
158291/24/98082-ИП,33817.81,7705522231,1436057000,1301860055.220002
158292/24/98082-ИП,3298.2,7705522231,1436057000,1301860055.220002
158293/24/98082-ИП,3066.06,7705522231,1436057000,1301860055.220002
158294/24/98082-ИП,10931.02,7705522231,1436057000,1301860055.220002
158295/24/98082-ИП,999.2,7705522231,1436057000,1301860055.220002
158296/24/98082-ИП,569.28,7705522231,1436057000,1301860055.220002
158297/24/98082-ИП,44083.17,7705522231,1436057000,1301860055.220002
158298/24/98082-ИП,2215.96,7705522231,1436057000,1301860055.220002
158299/24/98082-ИП,38597.4,7705522231,1436057000,1301860055.220002
158307/24/98082-ИП,807.81,7705522231,1436057000,1301860055.220002
158341/24/98082-ИП,2173.59,7705522231,1436057000,1301860055.220002
158347/24/98082-ИП,512.45,7705522231,1436057000,1301860055.220002
158348/24/98082-ИП,664.12,7705522231,1436057000,1301860055.220002
158349/24/98082-ИП,13260.22,7705522231,1436057000,1301860055.220002
158350/24/98082-ИП,6115.67,7705522231,1436057000,1301860055.220002
158351/24/98082-ИП,764.31,7705522231,1436057000,1301860055.220002
158352/24/98082-ИП,7815.88,7705522231,1436057000,1301860055.220002
158353/24/98082-ИП,993.27,7705522231,1436057000,1301860055.220002
158354/24/98082-ИП,2077.8,7705522231,1436057000,1301860055.220002
158355/24/98082-ИП,781.59,7705522231,1436057000,1301860055.220002
158356/24/98082-ИП,664.63,7705522231,1436057000,1301860055.220002
158358/24/98082-ИП,9259.46,7705522231,1436057000,1301860055.220002
158359/24/98082-ИП,6199.91,7705522231,1436057000,1301860055.220002
158360/24/98082-ИП,736.08,7705522231,1436057000,1301860055.220002
158638/24/98082-ИП,201201.11,7705522231,1436057000,1301860055.220002
158361/24/98082-ИП,904.64,7705522231,1436057000,1301860055.220002
158362/24/98082-ИП,1369.42,7705522231,1436057000,1301860055.220002
158363/24/98082-ИП,4585.68,7705522231,1436057000,1301860055.220002
158365/24/98082-ИП,25034.23,7705522231,1436057000,1301860055.220002
158366/24/98082-ИП,1627.04,7705522231,1436057000,1301860055.220002
158367/24/98082-ИП,234023.45,7705522231,1436057000,1301860055.220002
158368/24/98082-ИП,1206.26,7705522231,1436057000,1301860055.220002
158369/24/98082-ИП,1013.93,7705522231,1436057000,1301860055.220002
158370/24/98082-ИП,5028.79,7705522231,1436057000,1301860055.220002
158371/24/98082-ИП,1043.25,7705522231,1436057000,1301860055.220002
158372/24/98082-ИП,8484.23,7705522231,1436057000,1301860055.220002
158373/24/98082-ИП,13368.8,7705522231,1436057000,1301860055.220002
158374/24/98082-ИП,2719.89,7705522231,1436057000,1301860055.220002
158375/24/98082-ИП,2486.35,7705522231,1436057000,1301860055.220002
158376/24/98082-ИП,819.7,7705522231,1436057000,1301860055.220002
158377/24/98082-ИП,22957.43,7705522231,1436057000,1301860055.220002
158378/24/98082-ИП,789.47,7705522231,1436057000,1301860055.220002
158379/24/98082-ИП,2074.34,7705522231,1436057000,1301860055.220002
158380/24/98082-ИП,579.33,7705522231,1436057000,1301860055.220002
158381/24/98082-ИП,5431.81,7705522231,1436057000,1301860055.220002
158383/24/98082-ИП,3971.05,7705522231,1436057000,1301860055.220002
158385/24/98082-ИП,1405.39,7705522231,1436057000,1301860055.220002
158386/24/98082-ИП,28998.88,7705522231,1436057000,1301860055.220002
158387/24/98082-ИП,8055.76,7705522231,1436057000,1301860055.220002
158388/24/98082-ИП,3072.29,7705522231,1436057000,1301860055.220002
158389/24/98082-ИП,1652.53,7705522231,1436057000,1301860055.220002
158390/24/98082-ИП,871.71,7705522231,1436057000,1301860055.220002
158391/24/98082-ИП,1521.94,7705522231,1436057000,1301860055.220002
158392/24/98082-ИП,788.94,7705522231,1436057000,1301860055.220002
158393/24/98082-ИП,744.85,7705522231,1436057000,1301860055.220002
158395/24/98082-ИП,1814.62,7705522231,1436057000,1301860055.220002
158402/24/98082-ИП,59286.99,7705522231,1436057000,1301860055.220002
158422/24/98082-ИП,522.73,7705522231,1436057000,1301860055.220002
158423/24/98082-ИП,695.55,7705522231,1436057000,1301860055.220002
158424/24/98082-ИП,4448.31,7705522231,1436057000,1301860055.220002
158425/24/98082-ИП,778.02,7705522231,1436057000,1301860055.220002
158426/24/98082-ИП,7054.25,7705522231,1436057000,1301860055.220002
158427/24/98082-ИП,743.08,7705522231,1436057000,1301860055.220002
158428/24/98082-ИП,885.57,7705522231,1436057000,1301860055.220002
158429/24/98082-ИП,2066.8,7705522231,1436057000,1301860055.220002
158430/24/98082-ИП,2049.64,7705522231,1436057000,1301860055.220002
158431/24/98082-ИП,1143.81,7705522231,1436057000,1301860055.220002
158432/24/98082-ИП,1555.87,7705522231,1436057000,1301860055.220002
158433/24/98082-ИП,18005.25,7705522231,1436057000,1301860055.220002
158434/24/98082-ИП,463656.5,7705522231,1436057000,1301860055.220002
158435/24/98082-ИП,8411.65,7705522231,1436057000,1301860055.220002
158436/24/98082-ИП,110906.22,7705522231,1436057000,1301860055.220002
158437/24/98082-ИП,10367.17,7705522231,1436057000,1301860055.220002
158438/24/98082-ИП,9319.31,7705522231,1436057000,1301860055.220002
158439/24/98082-ИП,2218.23,7705522231,1436057000,1301860055.220002
158441/24/98082-ИП,502.43,7705522231,1436057000,1301860055.220002
158442/24/98082-ИП,954.46,7705522231,1436057000,1301860055.220002
158443/24/98082-ИП,1113.91,7705522231,1436057000,1301860055.220002
158444/24/98082-ИП,5027.41,7705522231,1436057000,1301860055.220002
158445/24/98082-ИП,1527.08,7705522231,1436057000,1301860055.220002
158448/24/98082-ИП,98341.72,7705522231,1436057000,1301860055.220002
158449/24/98082-ИП,723.12,7705522231,1436057000,1301860055.220002
158456/24/98082-ИП,864.32,7705522231,1436057000,1301860055.220002
158457/24/98082-ИП,595.78,7705522231,1436057000,1301860055.220002
158461/24/98082-ИП,5648.73,7705522231,1436057000,1301860055.220002
158463/24/98082-ИП,1142.09,7705522231,1436057000,1301860055.220002
158464/24/98082-ИП,4095.11,7705522231,1436057000,1301860055.220002
158476/24/98082-ИП,799.51,7705522231,1436057000,1301860055.220002
158477/24/98082-ИП,1516.53,7705522231,1436057000,1301860055.220002
171314/24/98082-ИП,47866.78,7705522231,1436057000,1301860055.220002
158478/24/98082-ИП,1380.34,7705522231,1436057000,1301860055.220002
158480/24/98082-ИП,642.92,7705522231,1436057000,1301860055.220002
158481/24/98082-ИП,3330.24,7705522231,1436057000,1301860055.220002
