ИНН,Короткое название,Статус,Система налогообложения,Дата последней отчетности
6114011960,"ООО ""ВОСТОК-41""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2019.0
6166105538,"ООО ""РОСТУГЛЕМЕТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6167109310,"ООО ""ПЛАТОВ ГРУПП""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
6161040534,"ООО ""РОСТОВИНВЕСТСТРОЙ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
6153004660,"ООО АПК ""САЛЬСКИЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6145004730,"ООО СК ""КИТОВРАС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
6150046580,"ООО ""СКИФ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
6150077405,"ООО ""ЮГСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
6150066805,"ООО ""РЕЗОН""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
6150058392,"ЗАО ""ПЖРМ""","Юридическое лицо ликвидировано 8 ноября 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2018.0
6150065833,"ООО ""НОВОЧЛИТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
6150011965,"ООО ""ПОЛИПЛАСТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
6154147540,"ООО ""ПК КОМПОЗИТ""","Юридическое лицо ликвидировано 14 марта 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
6154092299,"ООО ""СТРОЙЮГРЕСУРС""","Юридическое лицо ликвидировано 7 февраля 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2018.0
2372015378,"ООО ""ЛУЧ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
6154556399,"ООО ""ПКЮ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2016.0
6154158863,"ООО ""ВЕНЕРАСТРОЙ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
6154154731,"ООО ""СИД""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
6154148960,"ООО ""ИЗДАТЕЛЬСКИЙ ДОМ ""ЭМА""","Юридическое лицо ликвидировано 7 мая 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2022.0
6154034586,"ООО ""УО ""ЦЕНТРАЛЬНАЯ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
6154087919,"ООО ""ЖКХ ""ЮЖНОЕ""","Юридическое лицо ликвидировано 4 октября 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2023.0
7729789883,"ООО ""РЕСТАВРАЦИОННЫЙ ЦЕНТР ""СОДРУЖЕСТВО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6154159120,"ООО ""МАСЛА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
6154126981,"ООО "" РН+ПУЛ """,Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
6118906175,"ООО ""ДИЗЕЛЬ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
6140009212,"ООО ""АЗОВПРОМСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
